merchant_id,merchant_name,mcc,mcc_description,city,state,onboarding_date,merchant_age_days,risk_tier,avg_ticket_size,settlement_cycle,channel,is_active
MERCH003912,Shree Enterprises,5814,Fast Food Restaurants,Delhi,DL,2021-11-27,1738,LOW,370.16,T+0,ONLINE_CHECKOUT,Y
MERCH003913,Aster Retail,5967,Direct Marketing - Inbound,Pune,MH,2020-10-06,2155,HIGH,1956.37,T+1,QR_INSTORE,Y
MERCH003914,Sagar Stores,5732,Electronics Stores,Mumbai,MH,2020-12-14,2086,MEDIUM,11125.24,T+2,QR_INSTORE,Y
MERCH003915,Vertex Stores,5814,Fast Food Restaurants,Indore,MP,2025-03-07,542,LOW,379.06,T+2,ONLINE_CHECKOUT,Y
MERCH003916,Nova Services,5967,Direct Marketing - Inbound,Delhi,DL,2024-06-23,799,HIGH,1302.4,T+2,POS_CARD,Y
MERCH003917,Kalpana Mart,5814,Fast Food Restaurants,Nagpur,MH,2022-12-10,1360,LOW,247.27,T+1,ONLINE_CHECKOUT,Y
MERCH003918,Zenith Services,5411,Grocery Stores / Supermarkets,Ahmedabad,GJ,2023-06-15,1173,LOW,732.24,T+1,ONLINE_CHECKOUT,Y
MERCH003919,Lakshmi Ventures,5651,Family Clothing Stores,Lucknow,UP,2023-04-12,1237,MEDIUM,1986.53,T+1,QR_INSTORE,Y
MERCH003920,Zenith Ventures,7011,Hotels / Lodging,Chennai,TN,2024-04-27,856,MEDIUM,6640.7,T+1,ONLINE_CHECKOUT,Y
MERCH003921,Shree Retail,5411,Grocery Stores / Supermarkets,Hyderabad,TG,2024-04-25,858,LOW,1127.25,T+1,QR_INSTORE,Y
MERCH003922,Lakshmi Services,5541,Service Stations (Fuel),Guwahati,AS,2026-04-27,126,LOW,1642.47,T+1,QR_INSTORE,Y
MERCH003923,Sagar Enterprises,5541,Service Stations (Fuel),Kolkata,WB,2026-04-05,148,LOW,970.64,T+1,POS_CARD,Y
MERCH003924,Shree Supply,5411,Grocery Stores / Supermarkets,Delhi,DL,2023-02-02,1306,LOW,569.41,T+0,POS_CARD,Y
MERCH003925,Nova Retail,5541,Service Stations (Fuel),Lucknow,UP,2021-04-04,1975,LOW,1352.73,T+1,ONLINE_CHECKOUT,Y
MERCH003926,Urban Solutions,5411,Grocery Stores / Supermarkets,Hyderabad,TG,2022-12-09,1361,LOW,713.85,T+1,QR_INSTORE,Y
MERCH003927,Bharat Services,5541,Service Stations (Fuel),Jaipur,RJ,2022-03-03,1642,LOW,2000.99,T+1,QR_INSTORE,Y
MERCH003928,Rohan Services,7995,Betting / Gaming,Kochi,KL,2024-07-28,764,HIGH,2913.64,T+2,ONLINE_CHECKOUT,Y
MERCH003929,Lakshmi Services,5814,Fast Food Restaurants,Pune,MH,2026-03-05,179,LOW,384.86,T+1,ONLINE_CHECKOUT,N
MERCH003930,Rohan Stores,5814,Fast Food Restaurants,Delhi,DL,2023-09-03,1093,LOW,370.11,T+1,ONLINE_CHECKOUT,Y
MERCH003931,Metro Retail,5541,Service Stations (Fuel),Guwahati,AS,2024-07-09,783,LOW,1420.12,T+1,ONLINE_CHECKOUT,Y
MERCH003932,Kalpana Supply,4121,Taxicabs / Ride Hailing,Indore,MP,2022-09-10,1451,LOW,175.35,T+2,QR_INSTORE,Y
MERCH003933,Lakshmi Solutions,4900,Utilities - Electric/Gas/Water,Nagpur,MH,2023-11-18,1017,LOW,2725.17,T+1,ONLINE_CHECKOUT,Y
MERCH003934,Sagar Retail,5814,Fast Food Restaurants,Nagpur,MH,2025-03-30,519,LOW,304.22,T+1,POS_CARD,N
MERCH003935,Bharat Mart,4121,Taxicabs / Ride Hailing,Chennai,TN,2021-04-10,1969,LOW,322.91,T+1,ONLINE_CHECKOUT,Y
MERCH003936,Zenith Ventures,4121,Taxicabs / Ride Hailing,Delhi,DL,2024-04-01,882,LOW,259.48,T+2,ONLINE_CHECKOUT,Y
MERCH003937,Nimbus Ventures,5541,Service Stations (Fuel),Nagpur,MH,2021-10-03,1793,LOW,1574.68,T+1,ONLINE_CHECKOUT,Y
MERCH003938,Nova Services,5651,Family Clothing Stores,Jaipur,RJ,2024-07-27,765,MEDIUM,1583.42,T+2,QR_INSTORE,Y
MERCH003939,Krishna Enterprises,5732,Electronics Stores,Kolkata,WB,2023-12-04,1001,MEDIUM,9610.73,T+1,QR_INSTORE,Y
MERCH003940,Metro Stores,4900,Utilities - Electric/Gas/Water,Chandigarh,CH,2023-08-24,1103,LOW,1920.83,T+2,ONLINE_CHECKOUT,Y
MERCH003941,Metro Stores,5732,Electronics Stores,Chennai,TN,2020-08-23,2199,MEDIUM,12683.8,T+1,ONLINE_CHECKOUT,Y
MERCH003942,Vertex Stores,5814,Fast Food Restaurants,Delhi,DL,2022-07-12,1511,LOW,381.33,T+2,QR_INSTORE,Y
MERCH003943,Bharat Traders,5411,Grocery Stores / Supermarkets,Guwahati,AS,2025-12-10,264,LOW,976.37,T+1,ONLINE_CHECKOUT,Y
MERCH003944,Metro & Co,4121,Taxicabs / Ride Hailing,Jaipur,RJ,2023-06-07,1181,LOW,286.04,T+2,ONLINE_CHECKOUT,N
MERCH003945,Kalpana Hub,4121,Taxicabs / Ride Hailing,Kochi,KL,2024-02-01,942,LOW,145.63,T+0,QR_INSTORE,Y
MERCH003946,Lakshmi Retail,5541,Service Stations (Fuel),Lucknow,UP,2026-02-02,210,LOW,1627.63,T+1,QR_INSTORE,Y
MERCH003947,Nova Hub,5814,Fast Food Restaurants,Chennai,TN,2025-03-24,525,LOW,337.95,T+1,QR_INSTORE,Y
MERCH003948,Aster Enterprises,4900,Utilities - Electric/Gas/Water,Chennai,TN,2021-10-05,1791,LOW,1551.88,T+2,ONLINE_CHECKOUT,Y
MERCH003949,Shree & Co,5814,Fast Food Restaurants,Chennai,TN,2026-01-04,239,LOW,369.2,T+1,POS_CARD,Y
MERCH003950,Vertex Retail,5814,Fast Food Restaurants,Mumbai,MH,2026-01-10,233,LOW,257.35,T+1,ONLINE_CHECKOUT,Y
MERCH003951,Kalpana & Co,5411,Grocery Stores / Supermarkets,Jaipur,RJ,2025-12-02,272,LOW,759.81,T+2,POS_CARD,Y
MERCH003952,Zenith Services,7011,Hotels / Lodging,Ahmedabad,GJ,2025-04-28,490,MEDIUM,6257.88,T+0,QR_INSTORE,Y
MERCH003953,Shree Retail,5814,Fast Food Restaurants,Jaipur,RJ,2023-06-25,1163,LOW,165.96,T+1,ONLINE_CHECKOUT,Y
MERCH003954,Shree Solutions,7011,Hotels / Lodging,Indore,MP,2021-08-31,1826,MEDIUM,6898.81,T+1,ONLINE_CHECKOUT,Y
MERCH003955,Aster Enterprises,5814,Fast Food Restaurants,Bengaluru,KA,2021-11-25,1740,LOW,278.97,T+1,ONLINE_CHECKOUT,Y
MERCH003956,Nova Traders,7995,Betting / Gaming,Kolkata,WB,2026-03-12,172,HIGH,3763.81,T+1,QR_INSTORE,Y
MERCH003957,Sagar Depot,4121,Taxicabs / Ride Hailing,Chennai,TN,2022-03-28,1617,LOW,335.0,T+2,ONLINE_CHECKOUT,Y
MERCH003958,Nova Mart,5732,Electronics Stores,Ahmedabad,GJ,2022-10-03,1428,MEDIUM,14789.71,T+1,POS_CARD,Y
MERCH003959,Urban Retail,5814,Fast Food Restaurants,Indore,MP,2021-05-02,1947,LOW,209.68,T+2,ONLINE_CHECKOUT,Y
MERCH003960,Rohan Depot,5999,Miscellaneous Retail,Nagpur,MH,2022-01-31,1673,MEDIUM,1143.49,T+1,QR_INSTORE,Y
MERCH003961,Metro Hub,5814,Fast Food Restaurants,Kochi,KL,2021-10-22,1774,LOW,201.67,T+1,ONLINE_CHECKOUT,Y
MERCH003962,Lakshmi & Co,5999,Miscellaneous Retail,Indore,MP,2021-03-07,2003,MEDIUM,1113.72,T+1,QR_INSTORE,Y
MERCH003963,Vertex Ventures,5732,Electronics Stores,Hyderabad,TG,2024-03-28,886,MEDIUM,15021.33,T+1,QR_INSTORE,Y
MERCH003964,Krishna Retail,5541,Service Stations (Fuel),Lucknow,UP,2020-09-17,2174,LOW,1576.31,T+1,QR_INSTORE,Y
MERCH003965,Krishna Mart,5912,Drug Stores / Pharmacies,Jaipur,RJ,2023-10-10,1056,LOW,539.32,T+1,QR_INSTORE,Y
MERCH003966,Anand Solutions,5912,Drug Stores / Pharmacies,Mumbai,MH,2024-12-19,620,LOW,333.84,T+1,ONLINE_CHECKOUT,Y
MERCH003967,Nimbus Depot,7011,Hotels / Lodging,Indore,MP,2026-03-31,153,MEDIUM,7047.96,T+2,POS_CARD,Y
MERCH003968,Lakshmi Hub,5411,Grocery Stores / Supermarkets,Chandigarh,CH,2022-12-18,1352,LOW,1158.84,T+1,POS_CARD,Y
MERCH003969,Metro Supply,5651,Family Clothing Stores,Delhi,DL,2021-10-27,1769,MEDIUM,2531.76,T+1,ONLINE_CHECKOUT,Y
MERCH003970,Urban Depot,5814,Fast Food Restaurants,Kolkata,WB,2025-04-29,489,LOW,371.35,T+1,POS_CARD,Y
MERCH003971,Bharat & Co,5814,Fast Food Restaurants,Indore,MP,2023-09-02,1094,LOW,273.93,T+1,ONLINE_CHECKOUT,Y
MERCH003972,Nova Solutions,5411,Grocery Stores / Supermarkets,Guwahati,AS,2022-07-08,1515,HIGH,1091.51,T+1,QR_INSTORE,Y
MERCH003973,Rohan & Co,4722,Travel Agencies,Chandigarh,CH,2023-12-25,980,HIGH,20037.2,T+1,QR_INSTORE,Y
MERCH003974,Sagar Enterprises,5967,Direct Marketing - Inbound,Ahmedabad,GJ,2022-07-26,1497,HIGH,2023.0,T+1,ONLINE_CHECKOUT,Y
MERCH003975,Rohan Enterprises,5411,Grocery Stores / Supermarkets,Hyderabad,TG,2020-11-15,2115,LOW,878.84,T+1,ONLINE_CHECKOUT,Y
MERCH003976,Zenith Enterprises,5912,Drug Stores / Pharmacies,Nagpur,MH,2021-09-06,1820,LOW,323.77,T+1,QR_INSTORE,Y
MERCH003977,Bharat Depot,5541,Service Stations (Fuel),Pune,MH,2025-11-26,278,LOW,1858.74,T+0,ONLINE_CHECKOUT,Y
MERCH003978,Krishna Ventures,5912,Drug Stores / Pharmacies,Chandigarh,CH,2024-12-05,634,LOW,405.57,T+1,QR_INSTORE,Y
MERCH003979,Prime Supply,5411,Grocery Stores / Supermarkets,Panaji,GA,2026-03-11,173,LOW,1107.81,T+1,QR_INSTORE,Y
MERCH003980,Zenith Depot,7011,Hotels / Lodging,Kochi,KL,2022-09-30,1431,MEDIUM,4236.97,T+1,QR_INSTORE,Y
MERCH003981,Krishna Traders,5999,Miscellaneous Retail,Chandigarh,CH,2021-02-10,2028,MEDIUM,1288.48,T+1,ONLINE_CHECKOUT,Y
MERCH003982,Metro Depot,5732,Electronics Stores,Bengaluru,KA,2024-02-24,919,MEDIUM,10013.37,T+1,QR_INSTORE,Y
MERCH003983,Sagar Retail,5411,Grocery Stores / Supermarkets,Pune,MH,2025-12-02,272,LOW,1054.86,T+1,QR_INSTORE,Y
MERCH003984,Nimbus Depot,4121,Taxicabs / Ride Hailing,Kochi,KL,2021-08-15,1842,LOW,306.78,T+1,ONLINE_CHECKOUT,Y
MERCH003985,Aster Ventures,4121,Taxicabs / Ride Hailing,Chennai,TN,2026-08-03,28,MEDIUM,217.65,T+2,QR_INSTORE,Y
MERCH003986,Krishna Retail,5912,Drug Stores / Pharmacies,Lucknow,UP,2025-04-14,504,LOW,358.13,T+1,ONLINE_CHECKOUT,Y
MERCH003987,Zenith Stores,4121,Taxicabs / Ride Hailing,Bengaluru,KA,2025-06-29,428,LOW,194.27,T+2,QR_INSTORE,Y
MERCH003988,Zenith Traders,4121,Taxicabs / Ride Hailing,Chennai,TN,2026-03-03,181,LOW,345.71,T+1,ONLINE_CHECKOUT,Y
MERCH003989,Bharat Traders,5651,Family Clothing Stores,Kochi,KL,2026-05-08,115,MEDIUM,1192.96,T+1,QR_INSTORE,Y
MERCH003990,Nimbus Services,7995,Betting / Gaming,Hyderabad,TG,2024-02-05,938,HIGH,3542.89,T+1,ONLINE_CHECKOUT,Y
MERCH003991,Shree Stores,5912,Drug Stores / Pharmacies,Bengaluru,KA,2022-06-18,1535,LOW,440.39,T+1,ONLINE_CHECKOUT,Y
MERCH003992,Lakshmi Retail,4722,Travel Agencies,Pune,MH,2020-10-11,2150,HIGH,26196.97,T+1,ONLINE_CHECKOUT,Y
MERCH003993,Anand Retail,4121,Taxicabs / Ride Hailing,Pune,MH,2025-01-06,602,LOW,334.0,T+1,ONLINE_CHECKOUT,Y
MERCH003994,Aster Hub,4121,Taxicabs / Ride Hailing,Indore,MP,2022-08-20,1472,MEDIUM,166.03,T+1,ONLINE_CHECKOUT,Y
MERCH003995,Metro Supply,5411,Grocery Stores / Supermarkets,Pune,MH,2025-11-26,278,LOW,668.48,T+1,ONLINE_CHECKOUT,Y
MERCH003996,Urban Mart,5411,Grocery Stores / Supermarkets,Kolkata,WB,2021-10-24,1772,LOW,1077.67,T+2,QR_INSTORE,Y
MERCH003997,Anand Depot,5999,Miscellaneous Retail,Guwahati,AS,2025-03-10,539,MEDIUM,625.29,T+1,QR_INSTORE,N
MERCH003998,Sagar & Co,5912,Drug Stores / Pharmacies,Hyderabad,TG,2024-11-23,646,LOW,385.0,T+1,ONLINE_CHECKOUT,Y
MERCH003999,Prime Retail,5999,Miscellaneous Retail,Indore,MP,2022-11-06,1394,MEDIUM,975.13,T+1,QR_INSTORE,Y
MERCH004000,Prime Solutions,4121,Taxicabs / Ride Hailing,Panaji,GA,2020-11-29,2101,LOW,343.33,T+2,ONLINE_CHECKOUT,Y
MERCH004001,Nova & Co,5541,Service Stations (Fuel),Chennai,TN,2021-02-02,2036,LOW,1308.7,T+1,ONLINE_CHECKOUT,Y
MERCH004002,Metro Supply,5967,Direct Marketing - Inbound,Kolkata,WB,2022-04-12,1602,HIGH,1273.63,T+1,QR_INSTORE,Y
MERCH004003,Lakshmi Traders,5814,Fast Food Restaurants,Pune,MH,2020-10-08,2153,LOW,214.34,T+0,ONLINE_CHECKOUT,Y
MERCH004004,Aster Retail,4900,Utilities - Electric/Gas/Water,Kolkata,WB,2026-07-03,59,MEDIUM,2377.6,T+1,ONLINE_CHECKOUT,Y
MERCH004005,Nova Services,5541,Service Stations (Fuel),Bengaluru,KA,2022-06-17,1536,LOW,2061.28,T+1,POS_CARD,Y
MERCH004006,Lakshmi Traders,5912,Drug Stores / Pharmacies,Delhi,DL,2022-03-03,1642,LOW,584.5,T+1,QR_INSTORE,Y
MERCH004007,Zenith Supply,7011,Hotels / Lodging,Lucknow,UP,2021-09-20,1806,MEDIUM,9295.11,T+1,ONLINE_CHECKOUT,Y
MERCH004008,Sagar & Co,4722,Travel Agencies,Ahmedabad,GJ,2021-04-15,1964,HIGH,28375.42,T+1,QR_INSTORE,Y
MERCH004009,Bharat Services,5999,Miscellaneous Retail,Nagpur,MH,2024-02-12,931,MEDIUM,1001.62,T+1,QR_INSTORE,Y
MERCH004010,Shree Stores,5912,Drug Stores / Pharmacies,Hyderabad,TG,2021-01-28,2041,LOW,510.16,T+2,POS_CARD,Y
MERCH004011,Rohan & Co,5814,Fast Food Restaurants,Kolkata,WB,2026-08-10,21,MEDIUM,270.19,T+1,POS_CARD,Y
MERCH004012,Metro Mart,5814,Fast Food Restaurants,Pune,MH,2023-06-16,1172,LOW,381.26,T+1,QR_INSTORE,Y
MERCH004013,Zenith Stores,5999,Miscellaneous Retail,Mumbai,MH,2024-11-17,652,MEDIUM,1168.75,T+2,QR_INSTORE,Y
MERCH004014,Aster Mart,5411,Grocery Stores / Supermarkets,Kochi,KL,2021-11-11,1754,LOW,759.73,T+1,POS_CARD,Y
MERCH004015,Bharat & Co,5732,Electronics Stores,Delhi,DL,2026-07-02,60,HIGH,11671.13,T+2,QR_INSTORE,Y
MERCH004016,Sagar Supply,5814,Fast Food Restaurants,Indore,MP,2026-07-09,53,MEDIUM,306.83,T+0,QR_INSTORE,Y
MERCH004017,Metro Supply,4900,Utilities - Electric/Gas/Water,Guwahati,AS,2024-07-26,766,LOW,2016.6,T+1,ONLINE_CHECKOUT,Y
MERCH004018,Shree & Co,6051,Quasi-Cash / Wallet Load,Jaipur,RJ,2023-01-10,1329,HIGH,6011.6,T+0,QR_INSTORE,Y
MERCH004019,Krishna Traders,5732,Electronics Stores,Kolkata,WB,2021-11-18,1747,MEDIUM,17779.86,T+1,QR_INSTORE,N
MERCH004020,Anand Solutions,4121,Taxicabs / Ride Hailing,Ahmedabad,GJ,2023-07-03,1155,LOW,218.67,T+1,QR_INSTORE,Y
MERCH004021,Krishna Supply,5411,Grocery Stores / Supermarkets,Bengaluru,KA,2022-04-23,1591,LOW,705.42,T+1,ONLINE_CHECKOUT,Y
MERCH004022,Vertex Retail,5411,Grocery Stores / Supermarkets,Chennai,TN,2023-12-15,990,LOW,935.25,T+1,QR_INSTORE,Y
MERCH004023,Urban Enterprises,5541,Service Stations (Fuel),Guwahati,AS,2025-06-07,450,LOW,1143.69,T+2,ONLINE_CHECKOUT,Y
MERCH004024,Vertex Retail,5732,Electronics Stores,Bengaluru,KA,2025-06-27,430,MEDIUM,11603.3,T+0,ONLINE_CHECKOUT,Y
MERCH004025,Rohan Hub,5912,Drug Stores / Pharmacies,Hyderabad,TG,2025-09-26,339,LOW,585.73,T+1,QR_INSTORE,Y
MERCH004026,Anand Retail,5814,Fast Food Restaurants,Delhi,DL,2025-10-14,321,LOW,386.61,T+1,QR_INSTORE,Y
MERCH004027,Prime Stores,5651,Family Clothing Stores,Panaji,GA,2025-01-30,578,MEDIUM,2665.04,T+1,QR_INSTORE,Y
MERCH004028,Nimbus Stores,4722,Travel Agencies,Bengaluru,KA,2023-06-07,1181,HIGH,24909.4,T+1,POS_CARD,Y
MERCH004029,Krishna Retail,5912,Drug Stores / Pharmacies,Bengaluru,KA,2021-08-08,1849,LOW,374.98,T+1,POS_CARD,Y
MERCH004030,Vertex Mart,5814,Fast Food Restaurants,Pune,MH,2021-10-03,1793,LOW,213.39,T+1,ONLINE_CHECKOUT,Y
MERCH004031,Bharat & Co,5732,Electronics Stores,Indore,MP,2021-01-01,2068,MEDIUM,9295.16,T+1,ONLINE_CHECKOUT,Y
MERCH004032,Aster & Co,7011,Hotels / Lodging,Chennai,TN,2023-05-27,1192,MEDIUM,6047.99,T+1,QR_INSTORE,Y
MERCH004033,Urban Supply,5999,Miscellaneous Retail,Nagpur,MH,2025-08-17,379,MEDIUM,707.14,T+1,ONLINE_CHECKOUT,Y
MERCH004034,Rohan Supply,6051,Quasi-Cash / Wallet Load,Jaipur,RJ,2023-08-15,1112,HIGH,7078.62,T+1,ONLINE_CHECKOUT,Y
MERCH004035,Prime & Co,4900,Utilities - Electric/Gas/Water,Kochi,KL,2020-09-07,2184,LOW,2645.79,T+0,POS_CARD,Y
MERCH004036,Nova Retail,5912,Drug Stores / Pharmacies,Pune,MH,2021-04-15,1964,LOW,368.55,T+1,QR_INSTORE,Y
MERCH004037,Aster Hub,5651,Family Clothing Stores,Bengaluru,KA,2026-01-13,230,MEDIUM,2690.65,T+1,QR_INSTORE,Y
MERCH004038,Zenith Services,5411,Grocery Stores / Supermarkets,Ahmedabad,GJ,2025-08-08,388,LOW,650.5,T+1,QR_INSTORE,Y
MERCH004039,Lakshmi Stores,5912,Drug Stores / Pharmacies,Hyderabad,TG,2021-11-03,1762,LOW,516.32,T+2,QR_INSTORE,Y
MERCH004040,Aster Retail,5814,Fast Food Restaurants,Ahmedabad,GJ,2022-06-08,1545,LOW,164.32,T+1,QR_INSTORE,Y
MERCH004041,Kalpana Services,4121,Taxicabs / Ride Hailing,Ahmedabad,GJ,2025-02-12,565,LOW,334.14,T+1,ONLINE_CHECKOUT,Y
MERCH004042,Rohan Traders,4121,Taxicabs / Ride Hailing,Ahmedabad,GJ,2025-08-15,381,LOW,281.83,T+1,ONLINE_CHECKOUT,Y
MERCH004043,Zenith Enterprises,5411,Grocery Stores / Supermarkets,Chandigarh,CH,2024-04-20,863,LOW,1254.73,T+1,POS_CARD,Y
MERCH004044,Kalpana Mart,4900,Utilities - Electric/Gas/Water,Kochi,KL,2023-03-04,1276,LOW,2616.37,T+2,ONLINE_CHECKOUT,Y
MERCH004045,Aster Retail,5541,Service Stations (Fuel),Guwahati,AS,2020-12-31,2069,LOW,1260.27,T+1,QR_INSTORE,Y
MERCH004046,Krishna & Co,5999,Miscellaneous Retail,Guwahati,AS,2023-09-19,1077,MEDIUM,1038.65,T+2,QR_INSTORE,Y
MERCH004047,Nova Services,5814,Fast Food Restaurants,Indore,MP,2025-02-11,566,LOW,207.55,T+2,ONLINE_CHECKOUT,Y
MERCH004048,Aster Hub,4900,Utilities - Electric/Gas/Water,Nagpur,MH,2023-12-28,977,LOW,1320.95,T+2,ONLINE_CHECKOUT,Y
MERCH004049,Rohan & Co,5999,Miscellaneous Retail,Mumbai,MH,2023-10-07,1059,MEDIUM,988.53,T+2,ONLINE_CHECKOUT,Y
MERCH004050,Rohan Mart,6051,Quasi-Cash / Wallet Load,Hyderabad,TG,2024-09-07,723,HIGH,2935.67,T+1,QR_INSTORE,Y
MERCH004051,Zenith Retail,5541,Service Stations (Fuel),Jaipur,RJ,2025-02-23,554,LOW,1811.29,T+1,POS_CARD,Y
MERCH004052,Sagar Enterprises,7995,Betting / Gaming,Bengaluru,KA,2024-11-17,652,HIGH,3852.0,T+2,QR_INSTORE,Y
MERCH004053,Vertex Enterprises,5541,Service Stations (Fuel),Lucknow,UP,2026-03-21,163,LOW,861.83,T+2,QR_INSTORE,Y
MERCH004054,Rohan Services,5411,Grocery Stores / Supermarkets,Jaipur,RJ,2026-05-30,93,LOW,716.97,T+2,QR_INSTORE,Y
MERCH004055,Metro Traders,5999,Miscellaneous Retail,Bengaluru,KA,2023-09-13,1083,MEDIUM,1168.21,T+1,QR_INSTORE,Y
MERCH004056,Prime Supply,4121,Taxicabs / Ride Hailing,Guwahati,AS,2020-09-27,2164,LOW,216.87,T+1,POS_CARD,Y
MERCH004057,Kalpana Ventures,4722,Travel Agencies,Indore,MP,2020-08-22,2200,HIGH,13242.62,T+2,ONLINE_CHECKOUT,Y
MERCH004058,Krishna Hub,5732,Electronics Stores,Chandigarh,CH,2021-12-30,1705,MEDIUM,8522.06,T+0,ONLINE_CHECKOUT,Y
MERCH004059,Krishna Ventures,4121,Taxicabs / Ride Hailing,Indore,MP,2022-10-06,1425,LOW,350.21,T+1,POS_CARD,Y
MERCH004060,Rohan Depot,5651,Family Clothing Stores,Mumbai,MH,2023-07-16,1142,MEDIUM,2204.54,T+1,ONLINE_CHECKOUT,Y
MERCH004061,Nova Ventures,5411,Grocery Stores / Supermarkets,Delhi,DL,2026-07-31,31,MEDIUM,718.79,T+1,ONLINE_CHECKOUT,Y
MERCH004062,Shree Depot,5651,Family Clothing Stores,Kolkata,WB,2022-12-20,1350,MEDIUM,1823.63,T+1,POS_CARD,Y
MERCH004063,Lakshmi Stores,5651,Family Clothing Stores,Panaji,GA,2021-11-12,1753,LOW,2003.12,T+1,POS_CARD,Y
MERCH004064,Urban Traders,5651,Family Clothing Stores,Guwahati,AS,2021-06-18,1900,MEDIUM,2571.97,T+1,POS_CARD,Y
MERCH004065,Krishna Traders,5541,Service Stations (Fuel),Nagpur,MH,2024-10-08,692,LOW,927.04,T+1,QR_INSTORE,Y
MERCH004066,Prime Mart,5541,Service Stations (Fuel),Chennai,TN,2023-09-23,1073,LOW,1537.09,T+1,QR_INSTORE,Y
MERCH004067,Anand Depot,4722,Travel Agencies,Pune,MH,2022-10-12,1419,HIGH,16527.62,T+1,ONLINE_CHECKOUT,Y
MERCH004068,Shree Retail,4900,Utilities - Electric/Gas/Water,Nagpur,MH,2024-10-31,669,LOW,1281.27,T+2,ONLINE_CHECKOUT,Y
MERCH004069,Metro Stores,5411,Grocery Stores / Supermarkets,Kochi,KL,2026-08-02,29,MEDIUM,662.12,T+1,QR_INSTORE,N
MERCH004070,Lakshmi Supply,5999,Miscellaneous Retail,Bengaluru,KA,2022-03-09,1636,MEDIUM,709.56,T+2,ONLINE_CHECKOUT,Y
MERCH004071,Nimbus Enterprises,5814,Fast Food Restaurants,Panaji,GA,2022-05-22,1562,LOW,329.05,T+1,QR_INSTORE,Y
MERCH004072,Anand Stores,5999,Miscellaneous Retail,Guwahati,AS,2024-04-20,863,MEDIUM,1005.57,T+1,QR_INSTORE,Y
MERCH004073,Shree Traders,5541,Service Stations (Fuel),Bengaluru,KA,2022-10-20,1411,LOW,1806.34,T+1,QR_INSTORE,Y
MERCH004074,Metro Solutions,5814,Fast Food Restaurants,Hyderabad,TG,2021-09-25,1801,LOW,164.42,T+2,ONLINE_CHECKOUT,Y
MERCH004075,Sagar Ventures,5999,Miscellaneous Retail,Indore,MP,2020-09-26,2165,MEDIUM,1295.94,T+2,ONLINE_CHECKOUT,Y
MERCH004076,Bharat Traders,5912,Drug Stores / Pharmacies,Ahmedabad,GJ,2025-04-22,496,LOW,659.79,T+1,ONLINE_CHECKOUT,Y
MERCH004077,Vertex Ventures,5411,Grocery Stores / Supermarkets,Kolkata,WB,2021-02-12,2026,LOW,522.46,T+2,ONLINE_CHECKOUT,Y
MERCH004078,Metro Stores,5999,Miscellaneous Retail,Pune,MH,2024-10-02,698,MEDIUM,1211.09,T+2,ONLINE_CHECKOUT,Y
MERCH004079,Urban Supply,5411,Grocery Stores / Supermarkets,Chandigarh,CH,2023-07-27,1131,LOW,712.45,T+1,POS_CARD,Y
MERCH004080,Aster Stores,7995,Betting / Gaming,Panaji,GA,2026-02-17,195,HIGH,3390.27,T+2,QR_INSTORE,Y
MERCH004081,Nova & Co,5411,Grocery Stores / Supermarkets,Pune,MH,2024-10-28,672,MEDIUM,626.12,T+1,QR_INSTORE,Y
MERCH004082,Krishna Services,5411,Grocery Stores / Supermarkets,Pune,MH,2022-08-28,1464,LOW,928.29,T+0,ONLINE_CHECKOUT,Y
MERCH004083,Bharat Stores,4722,Travel Agencies,Jaipur,RJ,2021-02-02,2036,HIGH,16256.69,T+1,QR_INSTORE,Y
MERCH004084,Zenith Solutions,5999,Miscellaneous Retail,Hyderabad,TG,2023-08-18,1109,MEDIUM,761.1,T+1,QR_INSTORE,Y
MERCH004085,Anand Ventures,4722,Travel Agencies,Indore,MP,2025-03-27,522,HIGH,32392.09,T+1,QR_INSTORE,Y
MERCH004086,Aster Mart,5999,Miscellaneous Retail,Guwahati,AS,2022-05-27,1557,MEDIUM,1217.7,T+1,ONLINE_CHECKOUT,Y
MERCH004087,Zenith Services,5912,Drug Stores / Pharmacies,Ahmedabad,GJ,2021-02-27,2011,LOW,640.56,T+2,ONLINE_CHECKOUT,Y
MERCH004088,Metro Stores,5411,Grocery Stores / Supermarkets,Chennai,TN,2024-03-13,901,LOW,860.89,T+1,ONLINE_CHECKOUT,Y
MERCH004089,Prime Enterprises,5814,Fast Food Restaurants,Indore,MP,2022-07-09,1514,LOW,378.03,T+1,QR_INSTORE,Y
MERCH004090,Anand Supply,5814,Fast Food Restaurants,Lucknow,UP,2025-04-12,506,LOW,238.83,T+1,POS_CARD,Y
MERCH004091,Zenith Hub,7995,Betting / Gaming,Kochi,KL,2026-04-21,132,HIGH,4001.72,T+2,QR_INSTORE,Y
MERCH004092,Prime Enterprises,5732,Electronics Stores,Kochi,KL,2021-01-08,2061,MEDIUM,7861.77,T+1,QR_INSTORE,Y
MERCH004093,Bharat Retail,5814,Fast Food Restaurants,Kolkata,WB,2021-12-19,1716,LOW,164.33,T+1,QR_INSTORE,Y
MERCH004094,Nova & Co,4121,Taxicabs / Ride Hailing,Indore,MP,2022-10-23,1408,LOW,178.46,T+1,QR_INSTORE,Y
